,Date,Decred - Tweets
1080,2013/07/01,2033
1081,2013/07/02,1929
1082,2013/07/03,2107
1083,2013/07/04,1745
1084,2013/07/05,1830
1085,2013/07/06,1642
1086,2013/07/07,1573
1087,2013/07/08,1785
1088,2013/07/09,1654
1089,2013/07/10,1892
1090,2013/07/11,1485
1091,2013/07/12,1449
1092,2013/07/13,1830
1093,2013/07/14,1731
1094,2013/07/15,1698
1095,2013/07/16,1693
1096,2013/07/17,1902
1097,2013/07/18,1543
1098,2013/07/19,1643
1099,2013/07/20,1644
1100,2013/07/21,1731
1101,2013/07/22,1337
1102,2013/07/23,1256
1103,2013/07/24,1552
1104,2013/07/25,1361
1105,2013/07/26,1451
1106,2013/07/27,1549
1107,2013/07/28,1326
1108,2013/07/29,1602
1109,2013/07/30,1595
1110,2013/07/31,1529
1111,2013/08/01,1440
1112,2013/08/02,1611
1113,2013/08/03,1272
1114,2013/08/04,1351
1115,2013/08/05,1283
1116,2013/08/06,1365
1117,2013/08/07,1299
1118,2013/08/08,1388
1119,2013/08/09,1178
1120,2013/08/10,1341
1121,2013/08/11,1268
1122,2013/08/12,1234
1123,2013/08/13,1132
1124,2013/08/14,946.112
1125,2013/08/15,989.582
1126,2013/08/16,954.078
1127,2013/08/17,994.908
1128,2013/08/18,986.18
1129,2013/08/19,946.13
1130,2013/08/20,1040
1131,2013/08/21,1026
1132,2013/08/22,1139
1133,2013/08/23,967.278
1134,2013/08/24,918.683
1135,2013/08/25,791.645
1136,2013/08/26,863.041
1137,2013/08/27,870.538
1138,2013/08/28,975.111
1139,2013/08/29,882.611
1140,2013/08/30,945.862
1141,2013/08/31,1007
1142,2013/09/01,919.016
1143,2013/09/02,938.406
1144,2013/09/03,961.409
